Link,Price,Address,Bedrooms,Bathrooms,Size,Lot
https://www.realtor.com/realestateandhomes-detail/26003-Twain-Pl_Stevenson-Ranch_CA_91381_M18915-87803,"$1,199,990 ","26003 Twain Pl, Stevenson Ranch, CA 91381",5bed,4bath,"3,295sqft","8,414sqft lot"
https://www.realtor.com/realestateandhomes-detail/25906-Bellis-Dr_Valencia_CA_91355_M29858-64938,"$999,999 ","25906 Bellis Dr, Valencia, CA 91355",4bed,3bath,"2,400sqft","6,334sqft lot"
https://www.realtor.com/realestateandhomes-detail/6659-Shirley-Ave_Reseda_CA_91335_M26147-87129,"$900,000 ","6659 Shirley Ave, Reseda, CA 91335",3bed,2bath,"1,466sqft","6,010sqft lot"
https://www.realtor.com/realestateandhomes-detail/26801-Pine-Hollow-Ct_Valencia_CA_91381_M17924-98395,"$1,300,000 ","26801 Pine Hollow Ct, Valencia, CA 91381",4bed,4bath,"3,157sqft","8,584sqft lot"
https://www.realtor.com/realestateandhomes-detail/12261-Ellen-St_Garden-Grove_CA_92840_M12581-78394,"$720,000 ","12261 Ellen St, Garden Grove, CA 92840",4bed,2bath,"1,236sqft","7,600sqft lot"
https://www.realtor.com/realestateandhomes-detail/28022-Carnegie-Ave_Santa-Clarita_CA_91350_M15092-42381,"$948,000 ","28022 Carnegie Ave, Saugus, CA 91350",2bed,1bath,957sqft,0.86acre lot
https://www.realtor.com/realestateandhomes-detail/17060-Vista-Moraga_Yorba-Linda_CA_92886_M25414-87160,"$950,000 ","17060 Vista Moraga, Yorba Linda, CA 92886",4bed,2.5bath,"2,250sqft","4,000sqft lot"
https://www.realtor.com/realestateandhomes-detail/5003-W-Morrison-Ct_North-Hollywood_CA_91601_M95982-08209,"$875,000 ","5003 Morrison Ct, North Hollywood, CA 91601",3bed,3.5bath,"1,669sqft","1,025sqft lot"
https://www.realtor.com/realestateandhomes-detail/5000-Maplewood-Ave_Los-Angeles_CA_90004_M21851-10110,"$9,400,000 ","5000 Maplewood Ave, Los Angeles, CA 90004",None,None,None,None
https://www.realtor.com/realestateandhomes-detail/27672-Ruisenor_Mission-Viejo_CA_92692_M25461-53749,"$1,049,000 ","27672 Ruisenor, Mission Viejo, CA 92692",6bed,3bath,"2,263sqft","6,745sqft lot"
https://www.realtor.com/realestateandhomes-detail/1665-Brigden-Rd_Pasadena_CA_91104_M22586-87602,"$1,250,000 ","1665 Brigden Rd, Pasadena, CA 91104",3bed,3bath,"2,204sqft","9,600sqft lot"
https://www.realtor.com/realestateandhomes-detail/10-Clear-Crk_Irvine_CA_92620_M13243-75303,"$2,200,000 ","10 Clear Crk, Irvine, CA 92620",5bed,4.5bath,"3,850sqft","8,329sqft lot"
https://www.realtor.com/realestateandhomes-detail/14098-Boquita-Dr_Del-Mar_CA_92014_M22972-89738,"$2,598,000 ","14098 Boquita Dr, Del Mar, CA 92014",4bed,2.5bath,"2,748sqft","8,000sqft lot"
https://www.realtor.com/realestateandhomes-detail/17106-E-Avenue-K8_Lancaster_CA_93535_M28834-35383,"$239,900 ","17106 E Avenue K8, Lancaster, CA 93535",3bed,2bath,"1,524sqft",2.64acre lot
https://www.realtor.com/realestateandhomes-detail/6550-Ponto-Dr-Spc-26_Carlsbad_CA_92011_M28249-38919,"$80,000 ","6550 Ponto Dr Spc 26, Carlsbad, CA 92011",2bed,2bath,"1,022sqft","2,600sqft lot"
https://www.realtor.com/realestateandhomes-detail/13691-Gavina-Ave-Unit-505_Sylmar_CA_91342_M28499-47728,"$170,000 ","13691 Gavina Ave Unit 520, Sylmar, CA 91342",3bed,2bath,"1,457sqft",None
https://www.realtor.com/realestateandhomes-detail/3355-Camden-St_Rosamond_CA_93560_M13948-49267,"$295,000 ","3355 Camden St, Rosamond, CA 93560",4bed,2bath,"1,306sqft","6,732sqft lot"
https://www.realtor.com/realestateandhomes-detail/36428-Windtree-Cir_Palmdale_CA_93550_M21737-81814,"$445,000 ","36428 Windtree Cir, Palmdale, CA 93550",3bed,3bath,"1,651sqft","8,803sqft lot"
https://www.realtor.com/realestateandhomes-detail/5809-Almond-Valley-Way_Lancaster_CA_93536_M14549-57275,"$550,000 ","5809 Almond Valley Way, Quartz Hill, CA 93536",5bed,3bath,"2,270sqft","9,571sqft lot"
https://www.realtor.com/realestateandhomes-detail/6248-W-Avenue-J11_Lancaster_CA_93536_M14307-00142,"$489,000 ","6248 W Avenue J11, Lancaster, CA 93536",4bed,2bath,"2,087sqft","7,700sqft lot"
https://www.realtor.com/realestateandhomes-detail/3508-Nebraska-Trl_Frazier-Park_CA_93225_M23789-96277,"$269,000 ","3508 Nebraska Trl, Frazier Park, CA 93225",2bed,1bath,884sqft,"3,485sqft lot"
https://www.realtor.com/realestateandhomes-detail/364-Sunrise-Ter_Palmdale_CA_93551_M17413-57416,"$450,000 ","364 Sunrise Ter, Palmdale, CA 93551",4bed,2bath,"1,759sqft","7,006sqft lot"
https://www.realtor.com/realestateandhomes-detail/1816-W-Avenue-K9_Lancaster_CA_93534_M20113-37797,"$410,000 ","1816 W Avenue K9, Lancaster, CA 93534",3bed,2bath,"1,502sqft","7,358sqft lot"
https://www.realtor.com/realestateandhomes-detail/2349-Carolyn-Dr_Palmdale_CA_93551_M13910-21023,"$588,889 ","2349 Carolyn Dr, Palmdale, CA 93551",5bed,3bath,"3,416sqft","8,011sqft lot"
https://www.realtor.com/realestateandhomes-detail/13825-Beaver-St-Unit-44_Sylmar_CA_91342_M22355-11579,"$399,900 ","13825 Beaver St Unit 44, Sylmar, CA 91342",3bed,2bath,"1,166sqft",5.3acre lot
https://www.realtor.com/realestateandhomes-detail/14435-Plummer-St-Unit-33_Panorama-City_CA_91402_M26305-94187,"$429,999 ","14435 Plummer St Unit 33, Panorama City, CA 91402",3bed,2bath,"1,245sqft",1.47acre lot
https://www.realtor.com/realestateandhomes-detail/2212-San-Diego-Ave_Ramona_CA_92065_M18746-56684,"$650,000 ","2212 San Diego Ave, Ramona, CA 92065",3bed,2bath,"2,063sqft",1.21acre lot
https://www.realtor.com/realestateandhomes-detail/38659-Panther-Dr_Palmdale_CA_93551_M22180-77017,"$598,000 ","38659 Panther Dr, Palmdale, CA 93551",3bed,3bath,"2,328sqft","7,405sqft lot"
https://www.realtor.com/realestateandhomes-detail/1586-Silver-Shadow-Dr_Newbury-Park_CA_91320_M24262-94065,"$640,000 ","1586 Silver Shadow Dr, Thousand Oaks, CA 91320",3bed,2.5bath,"1,562sqft","1,562sqft lot"
https://www.realtor.com/realestateandhomes-detail/18645-Hatteras-St-Unit-178_Tarzana_CA_91356_M12236-00858,"$399,000 ","18645 Hatteras St Unit 178, Tarzana, CA 91356",2bed,2bath,982sqft,5.28acre lot
https://www.realtor.com/realestateandhomes-detail/17729-Kingsbury-St-Apt-2_Granada-Hills_CA_91344_M28419-02995,"$549,000 ","17729 Kingsbury St Apt 2, Granada Hills, CA 91344",3bed,3bath,"1,250sqft",0.24acre lot
https://www.realtor.com/realestateandhomes-detail/24848-Noelle-Way_Santa-Clarita_CA_91321_M25030-60012,"$639,900 ","24848 Noelle Way, Newhall, CA 91321",4bed,2.5bath,"1,877sqft",1.54acre lot
https://www.realtor.com/realestateandhomes-detail/753-Hillsboro-Way_San-Marcos_CA_92069_M12476-09907,"$885,000 ","753 Hillsboro Way, San Marcos, CA 92069",5bed,2.5bath,"2,872sqft",0.26acre lot
https://www.realtor.com/realestateandhomes-detail/13095-Hubbard-St-Unit-1_Sylmar_CA_91342_M22204-93404,"$435,500 ","13095 Hubbard St Unit 1, Sylmar, CA 91342",2bed,2bath,916sqft,4.35acre lot
https://www.realtor.com/realestateandhomes-detail/4222-Troost-Ave-Unit-25_Studio-City_CA_91604_M11510-84483,"$850,000 ","4222 Troost Ave Unit 25, Studio City, CA 91604",2bed,2.5bath,"1,616sqft",0.91acre lot
https://www.realtor.com/realestateandhomes-detail/22041-Schoolcraft-St_Canoga-Park_CA_91303_M12958-44999,"$599,999 ","22041 Schoolcraft St, Canoga Park, CA 91303",2bed,1bath,"1,128sqft","6,757sqft lot"
https://www.realtor.com/realestateandhomes-detail/4455-S-Centinela-Ave_Los-Angeles_CA_90066_M14797-94063,"$950,000 ","4455 S Centinela Ave, Los Angeles, CA 90066",2bed,2bath,"1,140sqft","2,501sqft lot"
https://www.realtor.com/realestateandhomes-detail/1209-Rancho-Pacifica-Pl_Vista_CA_92084_M12680-64416,"$899,000 ","1209 Rancho Pacifica Dr, Vista, CA 92084",4bed,3bath,"2,643sqft",0.23acre lot
https://www.realtor.com/realestateandhomes-detail/40-Stagecoach-Dr_Pomona_CA_91766_M19149-11728,"$791,900 ","40 Stagecoach Dr, Pomona, CA 91766",3bed,2bath,"1,558sqft","7,501sqft lot"
https://www.realtor.com/realestateandhomes-detail/17715-Lakespring-Ave_Palmdale_CA_93591_M12908-75331,"$380,000 ","17715 Lakespring Ave, Lake Los Angeles, CA 93591",4bed,2bath,"1,384sqft",0.59acre lot
https://www.realtor.com/realestateandhomes-detail/3412-Jaguar-Ct_Rosamond_CA_93560_M25117-88709,"$449,000 ","3412 Jaguar Ct, Rosamond, CA 93560",5bed,3bath,"2,789sqft","6,534sqft lot"
https://www.realtor.com/realestateandhomes-detail/Vac-Pondera-St-Vic-63rd-Stw_Lancaster_CA_93536_M12966-57052,"$550,000 ","6242 Pondera St, Lancaster, CA 93536",4bed,2bath,"2,108sqft","6,682sqft lot"
https://www.realtor.com/realestateandhomes-detail/44568-Tarragon-Dr_Lancaster_CA_93536_M28318-22053,"$499,900 ","44568 Tarragon Dr, Lancaster, CA 93536",4bed,3bath,"2,060sqft","6,874sqft lot"
https://www.realtor.com/realestateandhomes-detail/2112-Rhubarb-Ln_Palmdale_CA_93551_M11074-94029,"$495,000 ","2112 Rhubarb Ln, Palmdale, CA 93551",3bed,3bath,"1,918sqft",0.31acre lot
https://www.realtor.com/realestateandhomes-detail/3219-Sunridge-Ct_Palmdale_CA_93550_M21592-94961,"$315,000 ","3219 Sunridge Ct, Palmdale, CA 93550",2bed,1bath,"1,159sqft","6,821sqft lot"
https://www.realtor.com/realestateandhomes-detail/40646-16th-St-W_Palmdale_CA_93551_M17606-61174,"$1,049,990 ","40646 16th St W, Palmdale, CA 93551",5bed,4.5bath,"4,764sqft",2.63acre lot
https://www.realtor.com/realestateandhomes-detail/625-Dania-St_Palmdale_CA_93551_M17460-52925,"$420,000 ","625 Dania St, Palmdale, CA 93551",3bed,2bath,"1,637sqft","7,342sqft lot"
https://www.realtor.com/realestateandhomes-detail/19540-Sherman-Way-Unit-605_Reseda_CA_91335_M24767-16812,"$449,777 ","19540 Sherman Way Unit 605, Reseda, CA 91335",3bed,3bath,"1,272sqft",0.96acre lot
https://www.realtor.com/realestateandhomes-detail/16332-Swartz-Canyon-Rd_Ramona_CA_92065_M20331-86003,"$825,000 ","16332 Swartz Canyon Rd, Ramona, CA 92065",4bed,3bath,"2,910sqft",0.42acre lot
https://www.realtor.com/realestateandhomes-detail/25410-Parkwood-Ln_Santa-Clarita_CA_91350_M21811-59033,"$549,000 ","25410 Parkwood Ln, Saugus, CA 91350",3bed,2.5bath,"1,684sqft","9,995sqft lot"
https://www.realtor.com/realestateandhomes-detail/3726-Cocina-Ln_Palmdale_CA_93551_M14693-90568,"$429,900 ","3726 Cocina Ln, Palmdale, CA 93551",3bed,2bath,"1,218sqft","7,517sqft lot"
https://www.realtor.com/realestateandhomes-detail/8357-Amber-Rose-Ln_Rosemead_CA_91770_M13581-64324,"$565,900 ","8357 Amber Rose Ln, Rosemead, CA 91770",3bed,2bath,"1,323sqft",8.24acre lot
https://www.realtor.com/realestateandhomes-detail/4109-Eileen-St_Simi-Valley_CA_93063_M24033-05047,"$599,500 ","4109 Eileen St, Simi Valley, CA 93063",4bed,3bath,"1,744sqft","7,197sqft lot"
https://www.realtor.com/realestateandhomes-detail/22123-Propello-Dr_Saugus_CA_91350_M17554-65339,"$679,000 ","22123 Propello Dr, Saugus, CA 91350",4bed,3bath,"2,122sqft",0.25acre lot
https://www.realtor.com/realestateandhomes-detail/31682-Wrightwood-Rd_Bonsall_CA_92003_M21904-02822,"$1,340,000 ","31682 Wrightwood Rd, Bonsall, CA 92003",4bed,4.5bath,"2,735sqft",2.64acre lot
https://www.realtor.com/realestateandhomes-detail/18143-Erik-Ct-Unit-235_Santa-Clarita_CA_91387_M24778-55609,"$395,000 ","18143 Erik Ct Unit 235, Canyon Country, CA 91387",2bed,2bath,960sqft,2.23acre lot
https://www.realtor.com/realestateandhomes-detail/12101-Van-Nuys-Blvd-Unit-5_Sylmar_CA_91342_M19078-56938,"$950,000 ","12101 Van Nuys Blvd Unit 5, Sylmar, CA 91342",5bed,3bath,"2,515sqft",6.53acre lot
https://www.realtor.com/realestateandhomes-detail/2522-Clearcrest-Ln_Fallbrook_CA_92028_M24144-62085,"$867,700 ","2522 Clearcrest Ln, Fallbrook, CA 92028",5bed,3bath,"3,045sqft",0.57acre lot
https://www.realtor.com/realestateandhomes-detail/7742-Bakman-Ave_Sun-Valley_CA_91352_M15849-08692,"$899,000 ","7742 Bakman Ave, North Hollywood, CA 91352",5bed,3bath,"2,088sqft","6,651sqft lot"
https://www.realtor.com/realestateandhomes-detail/28419-Silverking-Trl_Santa-Clarita_CA_91390_M12049-59999,"$680,000 ","28419 Silverking Trl, Santa Clarita, CA 91390",3bed,3bath,"1,680sqft","4,917sqft lot"
https://www.realtor.com/realestateandhomes-detail/13331-Moorpark-St-Apt-330_Sherman-Oaks_CA_91423_M17807-55283,"$645,000 ","13331 Moorpark St Apt 330, Sherman Oaks, CA 91423",2bed,2bath,"1,310sqft",0.8acre lot
https://www.realtor.com/realestateandhomes-detail/1445-Grey-Oaks-Ct_Oceanside_CA_92056_M20584-86429,"$749,900 ","1445 Grey Oaks Ct, Oceanside, CA 92056",4bed,2.5bath,"2,027sqft","8,061sqft lot"
https://www.realtor.com/realestateandhomes-detail/16356-Vintage-St_North-Hills_CA_91343_M14830-52647,"$759,000 ","16356 Vintage St, North Hills, CA 91343",3bed,2bath,"1,430sqft","8,645sqft lot"
https://www.realtor.com/realestateandhomes-detail/249-251-Woodland-Dr_Vista_CA_92083_M25657-38696,"$1,100,000 ","249-51 Woodland Dr, Vista, CA 92083",6bed,3bath,"2,280sqft",0.38acre lot
https://www.realtor.com/realestateandhomes-detail/25073-Wintergreen-Ct_Newhall_CA_91381_M18373-28590,"$899,900 ","25073 Wintergreen Ct, Stevenson Ranch, CA 91381",4bed,3bath,"2,312sqft","7,453sqft lot"
https://www.realtor.com/realestateandhomes-detail/13524-Hartland-St_Van-Nuys_CA_91405_M19250-34949,"$849,950 ","13524 Hartland St, Valley Glen, CA 91405",3bed,2bath,"1,586sqft","6,758sqft lot"
https://www.realtor.com/realestateandhomes-detail/10057-Odessa-Ave_North-Hills_CA_91343_M15132-38061,"$839,950 ","10057 Odessa Ave, Granada Hills, CA 91343",3bed,2bath,"1,796sqft","7,513sqft lot"
https://www.realtor.com/realestateandhomes-detail/9440-Haskell-Ave_North-Hills_CA_91343_M12997-04210,"$1,299,000 ","9440 Haskell Ave, North Hills, CA 91343",3bed,2bath,"2,241sqft",0.49acre lot
https://www.realtor.com/realestateandhomes-detail/5342-Captains-Pl_Agoura-Hills_CA_91301_M22335-67911,"$865,000 ","5342 Captains Pl, Agoura Hills, CA 91301",4bed,3bath,"1,672sqft","4,091sqft lot"
https://www.realtor.com/realestateandhomes-detail/10518-Shoshone-Ave_Granada-Hills_CA_91344_M23987-88653,"$879,500 ","10518 Shoshone Ave, Granada Hills, CA 91344",3bed,2bath,"1,411sqft","7,423sqft lot"
https://www.realtor.com/realestateandhomes-detail/1268-Browning-Blvd_Los-Angeles_CA_90037_M27712-85715,"$1,259,000 ","1268 Browning Blvd, Los Angeles, CA 90037",None,None,None,None
https://www.realtor.com/realestateandhomes-detail/27631-Camellia-Dr_Santa-Clarita_CA_91350_M14065-67401,"$1,150,000 ","27631 Camellia Dr, Saugus, CA 91350",6bed,6bath,"3,930sqft","6,411sqft lot"
https://www.realtor.com/realestateandhomes-detail/9841-McBroom-St_Sunland_CA_91040_M26548-65688,"$1,290,000 ","9841 McBroom St, Shadow Hills, CA 91040",3bed,2bath,"1,400sqft",0.5acre lot
https://www.realtor.com/realestateandhomes-detail/1516-Winterwarm-Dr_Fallbrook_CA_92028_M26151-39184,"$1,595,000 ","1516 Winterwarm Dr, Fallbrook, CA 92028",3bed,2bath,"3,039sqft",1.92acre lot
https://www.realtor.com/realestateandhomes-detail/24619-Mulholland-Hwy_Calabasas_CA_91302_M14572-88583,"$1,995,000 ","24619 Mulholland Hwy, Calabasas, CA 91302",4bed,3bath,"3,152sqft",1.08acre lot
https://www.realtor.com/realestateandhomes-detail/5717-S-Normandie-Ave_Los-Angeles_CA_90037_M18325-19358,"$750,000 ","5717 S Normandie Ave, Los Angeles, CA 90037",6bed,3bath,"1,680sqft","5,421sqft lot"
https://www.realtor.com/realestateandhomes-detail/25015-Parasol-Pl_Stevenson-Ranch_CA_91381_M21462-40845,"$1,299,900 ","25015 Parasol Pl, Stevenson Ranch, CA 91381",5bed,5bath,"3,324sqft","8,577sqft lot"
https://www.realtor.com/realestateandhomes-detail/4829-Baltimore-St_Los-Angeles_CA_90042_M22222-35578,"$2,386,000 ","4829 Baltimore St, Highland Park, CA 90042",4bed,5.5+bath,"3,134sqft","5,400sqft lot"
https://www.realtor.com/realestateandhomes-detail/17034-Lisette-St_Granada-Hills_CA_91344_M15266-65172,"$1,069,000 ","17034 Lisette St, Granada Hills, CA 91344",4bed,2bath,"2,061sqft",0.28acre lot
https://www.realtor.com/realestateandhomes-detail/2258-Winona-Blvd_Los-Angeles_CA_90027_M14049-36231,"$2,999,888 ","2258 Winona Blvd, Los Angeles, CA 90027",5bed,4bath,"3,660sqft",0.26acre lot
https://www.realtor.com/realestateandhomes-detail/347-N-Alfred-St_Los-Angeles_CA_90048_M19913-27209,"$5,295,000 ","347 N Alfred St, Los Angeles, CA 90048",5bed,5.5bath,"6,110sqft","7,751sqft lot"
https://www.realtor.com/realestateandhomes-detail/3412-Jaguar-Ct_Rosamond_CA_93560_M25117-88709,"$449,000 ","3412 Jaguar Ct, Rosamond, CA 93560",5bed,3bath,"2,789sqft","6,534sqft lot"
https://www.realtor.com/realestateandhomes-detail/12400-Cypress-Ave-Spc-103_Chino_CA_91710_M95824-67135,"$119,990 ","12400 Cypress Ave Spc 103, Chino, CA 91710",2bed,2bath,"1,344sqft",None
https://www.realtor.com/realestateandhomes-detail/Saffron_Market-Place_4607-N-Casey-Ave_Fresno_CA_93723_P417000623332,"From$529,990","Market Place 4607 N Casey Ave, Fresno, CA 93723",4bed,3bath,"3,040sqft",None
https://www.realtor.com/realestateandhomes-detail/577-Laurel-St_Vallejo_CA_94591_M25272-53680,"$399,000 ","577 Laurel St, Vallejo, CA 94591",2bed,1bath,872sqft,"5,227sqft lot"
https://www.realtor.com/realestateandhomes-detail/605-St-Helena-Dr_Newman_CA_95360_M10724-74010,"$415,000 ","605 St Helena Dr, Newman, CA 95360",3bed,2bath,"1,627sqft","5,001sqft lot"
https://www.realtor.com/realestateandhomes-detail/40052-18th-St-W_Palmdale_CA_93551_M17552-20347,"$1,199,900 ","40052 18th St W, Palmdale, CA 93551",5bed,5bath,"4,320sqft",2.58acre lot
https://www.realtor.com/realestateandhomes-detail/Envoy_Market-Place_4607-N-Casey-Ave_Fresno_CA_93723_P417000623329,"From$468,990","Market Place 4607 N Casey Ave, Fresno, CA 93723",3bed,2.5bath,"2,532sqft",None
https://www.realtor.com/realestateandhomes-detail/6436-Orange-Hill-Ln_Carmichael_CA_95608_M12534-88480,"$965,000 ","6436 Orange Hill Ln, Carmichael, CA 95608",4bed,3.5bath,"3,353sqft","4,356sqft lot"
https://www.realtor.com/realestateandhomes-detail/3219-Sunridge-Ct_Palmdale_CA_93550_M21592-94961,"$315,000 ","3219 Sunridge Ct, Palmdale, CA 93550",2bed,1bath,"1,159sqft","6,821sqft lot"
https://www.realtor.com/realestateandhomes-detail/3966-Sourdough-Rd_Acton_CA_93510_M12803-54962,"$1,299,900 ","3966 Sourdough Rd, Acton, CA 93510",5bed,3bath,"3,858sqft",1.73acre lot
https://www.realtor.com/realestateandhomes-detail/Jade_Market-Place_4607-N-Casey-Ave_Fresno_CA_93723_P417000623331,"From$454,990","Market Place 4607 N Casey Ave, Fresno, CA 93723",3bed,3bath,"2,033sqft",None
https://www.realtor.com/realestateandhomes-detail/Echo_Market-Place_4607-N-Casey-Ave_Fresno_CA_93723_P417000623328,"From$395,990","Market Place 4607 N Casey Ave, Fresno, CA 93723",2bed,2bath,"1,624sqft",None
https://www.realtor.com/realestateandhomes-detail/Ballad_Market-Place_4607-N-Casey-Ave_Fresno_CA_93723_P417000623327,"From$409,990","Market Place 4607 N Casey Ave, Fresno, CA 93723",3bed,2.5bath,"1,853sqft",None
https://www.realtor.com/realestateandhomes-detail/Sage_Market-Place_4607-N-Casey-Ave_Fresno_CA_93723_P417000623333,"From$440,990","Market Place 4607 N Casey Ave, Fresno, CA 93723",4bed,2bath,"2,010sqft",None
https://www.realtor.com/realestateandhomes-detail/Sienna_Meadowood-II_Clinton-Ave-and-Armstrong-Ave_Fresno_CA_93727_P417000630228,"From$467,990","Meadowood II Clinton Ave and Armstrong Ave, Fresno, CA 93727",3bed,2bath,"2,210sqft",None
https://www.realtor.com/realestateandhomes-detail/Jade_Olivewood_Clinton-Ave-and-Armstrong-Ave_Fresno_CA_93727_P417000627018,"From$437,990","Olivewood Clinton Ave and Armstrong Ave, Fresno, CA 93727",3bed,3bath,"2,033sqft",None
https://www.realtor.com/realestateandhomes-detail/17053-Roscoe-Blvd-Unit-7_Northridge_CA_91325_M17097-41376,"$399,900 ","17053 Roscoe Blvd Unit 7, Northridge, CA 91325",2bed,2bath,"1,071sqft",7.42acre lot
https://www.realtor.com/realestateandhomes-detail/Willow_Meadowood-II_Clinton-Ave-and-Armstrong-Ave_Fresno_CA_93727_P417000630230,"From$507,990","Meadowood II Clinton Ave and Armstrong Ave, Fresno, CA 93727",3bed,2.5bath,"2,753sqft",None
https://www.realtor.com/realestateandhomes-detail/Cobalt_Olivewood_Clinton-Ave-and-Armstrong-Ave_Fresno_CA_93727_P417000627015,"From$402,990","Olivewood Clinton Ave and Armstrong Ave, Fresno, CA 93727",2bed,2bath,"1,697sqft",None
https://www.realtor.com/realestateandhomes-detail/Acacia_Meadowood-II_Clinton-Ave-and-Armstrong-Ave_Fresno_CA_93727_P417000630225,"From$532,990","Meadowood II Clinton Ave and Armstrong Ave, Fresno, CA 93727",4bed,2.5bath,"2,920sqft",None
https://www.realtor.com/realestateandhomes-detail/666-Garrett-Ave_Chula-Vista_CA_91910_M27954-63975,"$729,000 ","666 Garrett Ave, Chula Vista, CA 91910",4bed,3bath,"2,655sqft","9,000sqft lot"
https://www.realtor.com/realestateandhomes-detail/Juniper_Meadowood-II_Clinton-Ave-and-Armstrong-Ave_Fresno_CA_93727_P417000630226,"From$427,990","Meadowood II Clinton Ave and Armstrong Ave, Fresno, CA 93727",3bed,2bath,"1,895sqft",None
https://www.realtor.com/realestateandhomes-detail/Saffron_Olivewood_Clinton-Ave-and-Armstrong-Ave_Fresno_CA_93727_P417000627019,"From$517,990","Olivewood Clinton Ave and Armstrong Ave, Fresno, CA 93727",4bed,3bath,"3,040sqft",None
https://www.realtor.com/realestateandhomes-detail/1931-El-Monte-Dr_Thousand-Oaks_CA_91362_M19339-66394,"$949,999 ","1931 El Monte Dr, Thousand Oaks, CA 91362",3bed,2bath,"1,514sqft",0.3acre lot
