Link,Price,Address,CA,Bedroom,Bathroom,Size,Lot,Garage Spaces,Source Property Type,Year Built,Levels or Stories,County,Pool Features:
https://www.realtor.com/realestateandhomes-detail/6-Orion-Way_Coto-de-Caza_CA_92679_M14909-31322,1950000,"6 Orion Way, Coto de Caza, CA 92679",CA 92679,5,5.5,4226,10890,3, Single Family Residence,1999, Two, Orange,"Pool Features: Private, Association, Gas Heat, In Ground"
https://www.realtor.com/realestateandhomes-detail/6625-Elverton-Dr_Oakland_CA_94611_M21243-75367,1399000,"6625 Elverton Dr, Oakland, CA 94611",CA 94611,4,3,2692,13504,2, Detached,1996,2, Alameda,None
https://www.realtor.com/realestateandhomes-detail/17436-Rancho-Del-Rio_Rancho-Santa-Fe_CA_92067_M90713-47311,2899000,"17436 Rancho Del Rio, Rancho Santa Fe, CA 92067",CA 92067,4,3.5,5004,None,2, Detached,2017,2, San Diego,None
https://www.realtor.com/realestateandhomes-detail/1039-S-Rowan-Ave_Los-Angeles_CA_90023_M21522-75666,680000,"1039 S Rowan Ave, Los Angeles, CA 90023",CA 90023,3,1,1352,5986,, Multi-Family,1921, One, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/14728-Hubbard-St_Sylmar_CA_91342_M18641-82814,685000,"14728 Hubbard St, Sylmar, CA 91342",CA 91342,3,2,1151,7134,2, Single Family Residence,1958, One, Los Angeles,"Pool Features: Private, In Ground"
https://www.realtor.com/realestateandhomes-detail/3248-Peppermint-St_Thousand-Oaks_CA_91320_M15798-28143,1295000,"3248 Peppermint St, Newbury Park, CA 91320",CA 91320,5,3,3051,10454,3, Single Family Residence,1979, Two, Ventura,"Pool Features: Pool Description: Heated, Private Pool, Pool Construction: In Ground"
https://www.realtor.com/realestateandhomes-detail/27702-Crookshank-Dr_Santa-Clarita_CA_91350_M14940-37877,680000,"27702 Crookshank Dr, Saugus, CA 91350",CA 91350,2,2,1006,7166,2, Single Family Residence,1985, One, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/5784-Damon-St_Simi-Valley_CA_93063_M12777-13147,699000,"5784 Damon St, Simi Valley, CA 93063",CA 93063,4,2,1464,5940,2, Single Family Residence,1971," Ground Level, One", Ventura,None
https://www.realtor.com/realestateandhomes-detail/2100-Peninsula-Rd_Oxnard_CA_93035_M16617-61429,2150000,"2100 Peninsula Rd, Oxnard, CA 93035",CA 93035,3,3.5,3485,4322,2, Single Family Residence,1981, Two, Ventura,None
https://www.realtor.com/realestateandhomes-detail/6151-Atoll-Ave_Valley-Glen_CA_91401_M20647-44968,1100000,"6151 Atoll Ave, Valley Glen, CA 91401",CA 91401,6,7,2704,7140,, Single Family Residence,1960, One, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/5768-Lupine-Ave_Twentynine-Palms_CA_92277_M14475-15643,270000,"5768 Lupine Ave, Twentynine Palms, CA 92277",CA 92277,2,3,1149,47045,1, Single Family Residence,1962, One, San Bernardino,None
https://www.realtor.com/realestateandhomes-detail/131-Carol-Ln-W_Quincy_CA_95971_M20969-86519,375000,"131 Carol Ln W, Quincy, CA 95971",CA 95971,4,2,1516,38768,, Single Family Residence,1977, One, Plumas,None
https://www.realtor.com/realestateandhomes-detail/2046-Shadetree-Ln_Escondido_CA_92029_M18533-64654,760000,"2046 Shadetree Ln, Escondido, CA 92029",CA 92029,3,2,1532,5521,2, Detached,1988,1, San Diego,None
https://www.realtor.com/realestateandhomes-detail/24808-Paramount-Dr_Tehachapi_CA_93561_M18150-79415,584000,"24808 Paramount Dr, Tehachapi, CA 93561",CA 93561,3,3,2657,55321,3, SFD,2012,2, Kern,Pool Features: Community
https://www.realtor.com/realestateandhomes-detail/16815-Trevino-Ct_Weed_CA_96094_M15644-72832,339000,"16815 Trevino Ct, Weed, CA 96094",CA 96094,3,2,1673,10019,, Single Family,,,,None
https://www.realtor.com/realestateandhomes-detail/535-S-Buena-Vista-St_Hemet_CA_92543_M28931-22786,299900,"535 S Buena Vista St, Hemet, CA 92543",CA 92543,2,1,1154,15246,3, Single Family Residence,1942, One, Riverside,None
https://www.realtor.com/realestateandhomes-detail/3129-Redcoat-Ln_Sacramento_CA_95827_M23060-13819,185000,"3129 Redcoat Ln, Sacramento, CA 95827",CA 95827,3,2,1512,None,, Mobile,2018,, Sacramento,None
https://www.realtor.com/realestateandhomes-detail/820-Kingscross-Ave_Bakersfield_CA_93307_M22311-25356,245000,"820 Kingscross Ave, Bakersfield, CA 93307",CA 93307,3,2,1304,7772,2, Single Family Residence,1991,1, Kern,None
https://www.realtor.com/realestateandhomes-detail/2259-W-Cornell-Ave_Fresno_CA_93705_M22703-27354,285000,"2259 W Cornell Ave, Fresno, CA 93705",CA 93705,3,2,1457,6000,, Single Family Residence,1970,1, Fresno,None
https://www.realtor.com/realestateandhomes-detail/8246-Prior-Way_Sacramento_CA_95843_M10736-77159,450000,"8246 Prior Way, Antelope, CA 95843",CA 95843,3,2.5,1666,4792,2, Single Family Residence,1989,2, Sacramento,None
https://www.realtor.com/realestateandhomes-detail/2692-W-Roberts-Ave_Fresno_CA_93711_M10759-91163,490000,"2692 W Roberts Ave, Fresno, CA 93711",CA 93711,4,3,2510,13068,, Single Family Residence,1969,1, Fresno,"Pool Features: Pool: Yes, Pool Type: In Ground"
https://www.realtor.com/realestateandhomes-detail/501-Redmont_Rio-Vista_CA_94571_M10210-96565,459000,"501 Redmont, Rio Vista, CA 94571",CA 94571,2,2,1767,6050,2, Single Family Residence,2007,1, Solano,None
https://www.realtor.com/realestateandhomes-detail/12445-Lookout-Loop-F16-09_Truckee_CA_96161_M21889-48286,25000,"12445 Lookout Loop Unit F16-09, Truckee, CA 96161",CA 96161,4,4.5,2985,None,2, Share Ownership,, Two, Nevada,None
https://www.realtor.com/realestateandhomes-detail/529-Cheri-Ct_Ripon_CA_95366_M28835-39538,535000,"529 S Cheri Ct, Ripon, CA 95366",CA 95366,3,2,1528,10019,2, Single Family Residence,1982,1, San Joaquin,"Pool Features: Pool Type: Built-In, Pool Sweep, Fenced, Gunite Construction, Solar Heat"
https://www.realtor.com/realestateandhomes-detail/31545-Lakeridge-Ct_Temecula_CA_92591_M13387-51031,749900,"31545 Lakeridge Ct, Temecula, CA 92591",CA 92591,4,3,2724,6534,2, Single Family Residence,2001, Two, Riverside,Pool Features: Association
https://www.realtor.com/realestateandhomes-detail/12910-W-Stockton-Blvd_Galt_CA_95632_M23896-23493,559000,"12910 W Stockton Blvd, Galt, CA 95632",CA 95632,3,2,1120,87991,2, Single Family Residence,1981,1, Sacramento,None
https://www.realtor.com/realestateandhomes-detail/6161-Duquesne-St_Riverside_CA_92506_M11692-97562,549900,"6161 Duquesne St, Riverside, CA 92506",CA 92506,3,2,1532,9583,2, Single Family Residence,1955, One, Riverside,None
https://www.realtor.com/realestateandhomes-detail/1300-Saratoga-Ave-Unit-1512_Ventura_CA_93003_M24774-54365,359000,"1300 Saratoga Ave Unit 1512, Ventura, CA 93003",CA 93003,3,2,1135,None,1, Condominium,1974," One, Two", Ventura,"Pool Features: Association, Community, In Ground"
https://www.realtor.com/realestateandhomes-detail/26656-Swallowhill-Dr_Wrightwood_CA_92397_M93097-33842,445000,"26656 Swallowhill Dr, Wrightwood, CA 92397",CA 92397,2,1.5,1020,7807,, Single Family Residence,1969, Two, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/5404-Iron-Point-Ct_Rocklin_CA_95765_M11400-14755,624000,"5404 Iron Point Ct, Rocklin, CA 95765",CA 95765,4,2,1806,6120,3, Single Family Residence,1998,1, Placer,"Pool Features: Pool Type: On Lot, Gunite Construction"
https://www.realtor.com/realestateandhomes-detail/27987-St-Bernard-Ln_Lake-Arrowhead_CA_92352_M10567-30448,799000,"27987 St Bernard Ln, Lake Arrowhead, CA 92352",CA 92352,4,2.5,2719,10019,2, Single Family,1977,2, San Bernardino,None
https://www.realtor.com/realestateandhomes-detail/336-San-Jose-St_Fairfield_CA_94533_M22723-54634,425000,"336 San Jose St, Fairfield, CA 94533",CA 94533,3,1,960,5663,2, Single Family Residence,1961,1, Solano,None
https://www.realtor.com/realestateandhomes-detail/44114-Coral-Dr_Lancaster_CA_93536_M14602-07951,499000,"44114 Coral Dr, Lancaster, CA 93536",CA 93536,4,3,2643,7405,3, SFD,2003,2, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/3000-S-Chester-Ave-Spc-13_Bakersfield_CA_93304_M20679-67751,68000,"3000 S Chester Ave Spc 13, Bakersfield, CA 93304",CA 93304,2,2,1344,None,, Manufactured Home,1979,1, Kern,Pool Features: Pool Type: Community
https://www.realtor.com/realestateandhomes-detail/12973-San-Felipe-St_Victorville_CA_92394_M17496-86368,355000,"12973 San Felipe St, Victorville, CA 92394",CA 92394,3,2,1472,7714,2, Single Family Residence,2010, One, San Bernardino,None
https://www.realtor.com/realestateandhomes-detail/7966-Graylodge-Ct_Sacramento_CA_95828_M11810-25818,417500,"7966 Graylodge Ct, Sacramento, CA 95828",CA 95828,3,2,1215,6534,2, Single Family Residence,1988,1, Sacramento,None
https://www.realtor.com/realestateandhomes-detail/Meadows-3015_Winchester-Ridge_30818-Expedition-Drive_Winchester_CA_92596_P417000604605,614490,"Winchester Ridge 30818 Expedition Drive, Winchester, CA 92596",CA 92596,5,3,3015,None,,,,,,None
https://www.realtor.com/realestateandhomes-detail/Westerly-2537_Winchester-Ridge_30818-Expedition-Drive_Winchester_CA_92596_P417000604601,563990,"Winchester Ridge 30818 Expedition Drive, Winchester, CA 92596",CA 92596,5,3,2537,None,,,,,,None
https://www.realtor.com/realestateandhomes-detail/Meadows-2474_Winchester-Ridge_30818-Expedition-Drive_Winchester_CA_92596_P417000604602,552990,"Winchester Ridge 30818 Expedition Drive, Winchester, CA 92596",CA 92596,4,3,2474,None,,,,,,None
https://www.realtor.com/realestateandhomes-detail/50622-Avenida-Razon_Coachella_CA_92236_M15436-84672,449900,"50622 Avenida Razon, Coachella, CA 92236",CA 92236,3,2,1590,10890,2, Single Family Residence,2004,1, Riverside,None
https://www.realtor.com/realestateandhomes-detail/4521-McDonald-Dr_Sacramento_CA_95821_M11385-60313,440000,"4521 McDonald Dr, Sacramento, CA 95821",CA 95821,3,2,1440,10019,2, Single Family Residence,1954,1, Sacramento,None
https://www.realtor.com/realestateandhomes-detail/13550-Del-Monte-Dr-116CM17_Seal-Beach_CA_90740_M91757-98741,452500,"13550 Del Monte C M17 Dr Unit 116, Seal Beach, CA 90740",CA 90740,2,2,1100,None,, Condominium,1982, Three Or More, Orange,Pool Features: Association
https://www.realtor.com/realestateandhomes-detail/PLAN-2237-A_Cerrada_1448-Lincolnshire-Circle_Lincoln_CA_95648_P417000602815,489990,"Cerrada 1448 Lincolnshire Circle, Lincoln, CA 95648",CA 95648,4,3,2237,None,,,,,,None
https://www.realtor.com/realestateandhomes-detail/PLAN-2118-A_Cerrada_1448-Lincolnshire-Circle_Lincoln_CA_95648_P417000602814,485990,"Cerrada 1448 Lincolnshire Circle, Lincoln, CA 95648",CA 95648,4,2.5,2118,None,,,,,,None
https://www.realtor.com/realestateandhomes-detail/4009-Fariss-Ln_El-Sobrante_CA_94803_M17659-52418,749000,"4009 Fariss Ln, El Sobrante, CA 94803",CA 94803,4,2,1427,15246,2, Detached,1958,1, Contra Costa,None
https://www.realtor.com/realestateandhomes-detail/PLAN-1853-A_Cerrada_1448-Lincolnshire-Circle_Lincoln_CA_95648_P417000602813,464990,"Cerrada 1448 Lincolnshire Circle, Lincoln, CA 95648",CA 95648,3,2.5,1853,None,,,,,,None
https://www.realtor.com/realestateandhomes-detail/28042-Espinoza_Mission-Viejo_CA_92692_M25626-99828,849900,"28042 Espinoza, Mission Viejo, CA 92692",CA 92692,2,2,1495,3774,2, Single Family Residence,1980, One, Orange,Pool Features: Association
https://www.realtor.com/realestateandhomes-detail/1340-Cachuma-Ct_Salinas_CA_93905_M19857-99957,649000,"1340 Cachuma Ct, Salinas, CA 93905",CA 93905,4,3,1793,4777,2, Single Family,1997,2, Monterey,None
https://www.realtor.com/realestateandhomes-detail/12067-Guerin-St-Unit-305_Studio-City_CA_91604_M24500-07494,890000,"12067 Guerin St Unit 305, Studio City, CA 91604",CA 91604,2,3,1279,13939,2, Condominium,2002, Three Or More, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/8202-Racepoint-Dr-Unit-103_Huntington-Beach_CA_92646_M16693-00644,639900,"8202 Racepoint Dr Unit 103, Huntington Beach, CA 92646",CA 92646,2,2,1211,1500,1, Condominium,1987, One, Orange,Pool Features: Association
https://www.realtor.com/realestateandhomes-detail/971-Pearleaf-Ct_San-Marcos_CA_92078_M26842-21314,625000,"971 Pearleaf Ct, San Marcos, CA 92078",CA 92078,2,2,1342,301871,2, Condominium,2004, Three Or More, San Diego,Pool Features: Community
https://www.realtor.com/realestateandhomes-detail/422-E-Alvin-Dr_Salinas_CA_93906_M28455-25250,615000,"422 E Alvin Dr, Salinas, CA 93906",CA 93906,3,1.5,1047,6500,2, Single Family,1964,1, Monterey,None
https://www.realtor.com/realestateandhomes-detail/Plan-1547-A_Traditions-at-Independence_604-Independence-Avenue_LINCOLN_CA_95648_P417000629595,468990,"Heartland at Independence 604 Independence Avenue, LINCOLN, CA 95648",CA 95648,3,2.5,1547,None,,,,,,None
https://www.realtor.com/realestateandhomes-detail/PLAN-1630-A_Cerrada_1448-Lincolnshire-Circle_Lincoln_CA_95648_P417000602812,449990,"Cerrada 1448 Lincolnshire Circle, Lincoln, CA 95648",CA 95648,3,2.5,1630,None,,,,,,None
https://www.realtor.com/realestateandhomes-detail/Residence-2043_Encore_7281-Rhapsody-Lane_FONTANA_CA_92336_P417000616729,619990,"Encore 7281 Rhapsody Lane, FONTANA, CA 92336",CA 92336,4,3,2043,None,,,,,,None
https://www.realtor.com/realestateandhomes-detail/PLAN-1678-A_Heartland-at-Independence_604-Independence-Avenue_LINCOLN_CA_95648_P417000629596,483990,"Heartland at Independence 604 Independence Avenue, LINCOLN, CA 95648",CA 95648,4,2.5,1678,None,,,,,,None
https://www.realtor.com/realestateandhomes-detail/1097-Onnontioga-St_South-Lake-Tahoe_CA_96150_M27052-29126,845999,"1097 Onnontioga St, South Lake Tahoe, CA 96150",CA 96150,4,2,1512,10019,2, Single Family Residence,1977,, El Dorado,None
https://www.realtor.com/realestateandhomes-detail/Plan-1811-A_Heartland-at-Independence_604-Independence-Avenue_LINCOLN_CA_95648_P417000629597,498990,"Heartland at Independence 604 Independence Avenue, LINCOLN, CA 95648",CA 95648,4,2.5,1811,None,,,,,,None
https://www.realtor.com/realestateandhomes-detail/13600-Marina-Pointe-Dr-Unit-1008_Marina-del-Rey_CA_90292_M21764-46283,1575000,"13600 Marina Pointe Dr Unit 1008, Marina del Rey, CA 90292",CA 90292,2,2.5,1860,122839,2, Condominium,1999,18, Los Angeles,"Pool Features: Filtered, Heated, Association Pool"
https://www.realtor.com/realestateandhomes-detail/10385-Calvert-Dr_Cupertino_CA_95014_M20803-40350,2568800,"10385 Calvert Dr, Cupertino, CA 95014",CA 95014,3,3,1820,4938,2, Single Family,2011,1, Santa Clara,None
https://www.realtor.com/realestateandhomes-detail/Campbell_East-Lawrence-Station_2961-Corvin-Dr_Santa-Clara_CA_95051_P417000620544,1304995,"East Lawrence Station 2961 Corvin Dr, Santa Clara, CA 95051",CA 95051,2,2,1440,None,,,,,,None
https://www.realtor.com/realestateandhomes-detail/Mateo_East-Lawrence-Station_2961-Corvin-Dr_Santa-Clara_CA_95051_P417000620543,1204995,"East Lawrence Station 2961 Corvin Dr, Santa Clara, CA 95051",CA 95051,2,2.5,1205,None,,,,,,None
https://www.realtor.com/realestateandhomes-detail/PLAN-2_The-Hideaway_28831-Hideaway-Street_Hayward_CA_94544_P417000599375,966000,"The Hideaway 28831 Hideaway Street, Hayward, CA 94544",CA 94544,4,3.5,1969,None,,,,,,None
https://www.realtor.com/realestateandhomes-detail/Westfield_East-Lawrence-Station_2961-Corvin-Dr_Santa-Clara_CA_95051_P417000620546,1704995,"East Lawrence Station 2961 Corvin Dr, Santa Clara, CA 95051",CA 95051,4,3.5,2154,None,,,,,,None
https://www.realtor.com/realestateandhomes-detail/1196-Vista-Montana_San-Jacinto_CA_92582_M94803-20102,395000,"1196 Vista Montana, San Jacinto, CA 92582",CA 92582,3,2,1558,10890,2, Single Family Residence,2018, One, Riverside,None
https://www.realtor.com/realestateandhomes-detail/Basil_Aspire-at-Garden-Glen_Jasmine-Drive-Luther-Road_Live-Oak_CA_95953_P417000583794,412951,"Aspire at Garden Glen Jasmine Drive & Luther Road, Live Oak, CA 95953",CA 95953,3,2,1951,None,,,,,,None
https://www.realtor.com/realestateandhomes-detail/1101-E-Ventura-Blvd-Spc-211_Oxnard_CA_93036_M25298-35422,250000,"1101 Ventura Blvd Spc 211, Oxnard, CA 93036",CA 93036,4,2,1566,2000,, Double Wide,2006,, Ventura,"Pool Features: Community, In Ground"
https://www.realtor.com/realestateandhomes-detail/4055-N-Pershing-Ave_San-Bernardino_CA_92407_M13106-68804,430000,"4055 N Pershing Ave, San Bernardino, CA 92407",CA 92407,4,2.5,1608,10019,2, Single Family Residence,1948, One, San Bernardino,None
https://www.realtor.com/realestateandhomes-detail/4281-Adam-Rd_Simi-Valley_CA_93063_M23854-91926,399950,"4281 Adam Rd, Simi Valley, CA 93063",CA 93063,2,1,724,20038,, Single Family Residence,1949, One, Ventura,None
https://www.realtor.com/realestateandhomes-detail/27072-Comet-View-Ct_Romoland_CA_92585_M15663-60432,467000,"27072 Comet View Ct, Menifee, CA 92585",CA 92585,4,2,2205,8276,3, Single Family Residence,2005, One, Riverside,None
https://www.realtor.com/realestateandhomes-detail/273-Count-Turf-Ct_Perris_CA_92571_M12327-50090,380000,"273 Count Turf Ct, Perris, CA 92571",CA 92571,3,2,1217,6098,2, Single Family Residence,1991, One, Riverside,None
https://www.realtor.com/realestateandhomes-detail/258-Vail-Dr_Chico_CA_95973_M19570-87145,398950,"258 Vail Dr, Chico, CA 95973",CA 95973,3,2,1306,4791,2, Single Family Residence,2000, One, Butte,None
https://www.realtor.com/realestateandhomes-detail/26169-Daniel-St_Highland_CA_92346_M22806-10309,393000,"26169 Daniel St, Highland, CA 92346",CA 92346,3,2,1234,5500,2, Single Family Residence,1995, One, San Bernardino,None
https://www.realtor.com/realestateandhomes-detail/35066-Painted-Rock-St_Winchester_CA_92596_M26976-27943,619000,"35066 Painted Rock St, Winchester, CA 92596",CA 92596,4,3,2998,7405,3, Single Family Residence,2015, Two, Riverside,None
https://www.realtor.com/realestateandhomes-detail/38160-Via-Taffia_Murrieta_CA_92563_M18738-42397,379000,"38160 Via Taffia, Murrieta, CA 92563",CA 92563,3,2,1708,4356,2, Manufactured On Land,1990, One, Riverside,Pool Features: Association
https://www.realtor.com/realestateandhomes-detail/22826-Maybrook-Way_Moreno-Valley_CA_92557_M17505-34468,579000,"22826 Maybrook Way, Moreno Valley, CA 92557",CA 92557,4,3,2361,6970,3, Single Family Residence,1989, Two, Riverside,"Pool Features: Private, In Ground"
https://www.realtor.com/realestateandhomes-detail/Fan-Hill_K-Hovnanians-Four-Seasons-at-Terra-Lago_Golf-Center-Parkway-and-Terra-Lago-Parkway_Indio_CA_92203_P417000612687,400650,"K. Hovnanian's Four Seasons at Terra Lago Golf Center Parkway and Terra Lago Parkway, Indio, CA 92203",CA 92203,2,2,1706,None,,,,,,None
https://www.realtor.com/realestateandhomes-detail/6153-Sara-Ct_Riverside_CA_92509_M25021-74006,480000,"6153 Sara Ct, Jurupa Valley, CA 92509",CA 92509,3,3,1464,4356,2, Single Family Residence,1986, Two, Riverside,None
https://www.realtor.com/realestateandhomes-detail/8078-Jaboneria-Rd_Bell-Gardens_CA_90201_M16308-60045,550000,"8078 Jaboneria Rd, Bell Gardens, CA 90201",CA 90201,3,2,1596,9463,3, Single Family Residence,1954, One, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/19-Platinum-Cir_Ladera-Ranch_CA_92694_M19174-05610,599999,"19 Platinum Cir, Ladera Ranch, CA 92694",CA 92694,2,2.5,1449,2000,2, Townhouse,2005, Three Or More, Orange,"Pool Features: Association, Community"
https://www.realtor.com/realestateandhomes-detail/1228-S-Palmetto-Ave_Ontario_CA_91762_M27090-42328,639900,"1228 S Palmetto Ave, Ontario, CA 91762",CA 91762,4,2.5,1980,7259,2, Single Family Residence,1977, Two, San Bernardino,None
https://www.realtor.com/realestateandhomes-detail/9976-Poulsen-Ave_Montclair_CA_91763_M10999-26564,585000,"9976 Poulsen Ave, Montclair, CA 91763",CA 91763,3,2,1273,9620,2, Single Family Residence,1959, One, San Bernardino,None
https://www.realtor.com/realestateandhomes-detail/251-W-3rd-St_Buttonwillow_CA_93206_M26327-74015,79900,"251 W 3rd St, Buttonwillow, CA 93206",CA 93206,2,1,672,6098,, Single Family Residence,1930, One, Kern,None
https://www.realtor.com/realestateandhomes-detail/13751-Misty-Path_Victorville_CA_92392_M20146-26157,479900,"13751 Misty Path, Victorville, CA 92392",CA 92392,5,4,2850,7247,3, Single Family Residence,2004, Two, San Bernardino,None
